Task,Dataset,name,accuracy,accuracy_norm,params,tags,id
Image Classification,ImageNet,CCT-14/7x2 | 384,82.71,0.7107462686567161,,"['Transformer', 'ImageNet-1k only']",2104.05704v4
Image Classification,ImageNet,MultiGrain SENet154 (500px),82.7,0.7104477611940299,,"['CNN', 'ImageNet-1k only']",1902.05509v2
Image Classification,ImageNet,PVT-M (+MixPro),82.7,0.7104477611940299,,[],2304.12043v2
Image Classification,ImageNet,ASF-former-S,82.7,0.7104477611940299,19.3M,[],2204.12196v2
Image Classification,ImageNet,Container Container,82.7,0.7104477611940299,22.1M,[],2106.01401v2
Image Classification,ImageNet,UniNet-B2,82.7,0.7104477611940299,22.5M,[],2110.04035v1
Image Classification,ImageNet,DiNAT-Tiny,82.7,0.7104477611940299,28M,"['Neighborhood Attention', 'Transformer', 'NAT Transformer', 'ImageNet-1k only']",2209.15001v3
Image Classification,ImageNet,ELSA-Swin-T,82.7,0.7104477611940299,28M,[],2112.12786v1
Image Classification,ImageNet,NASNET-A(6),82.7,0.7104477611940299,88.9M,"['CNN', 'ImageNet-1k only']",1707.07012v4
Image Classification,ImageNet,RVT-B*,82.7,0.7104477611940299,91.8M,"['ImageNet-1k only', 'Transformer']",2105.07926v4
Image Classification,ImageNet,FBNetV5-C-CLS,82.6,0.7074626865671639,,[],2111.10007v2
Image Classification,ImageNet,MultiGrain PNASNet (400px),82.6,0.7074626865671639,,"['CNN', 'ImageNet-1k only']",1902.05509v2
Image Classification,ImageNet,ViT-S-24x2,82.6,0.7074626865671639,,[],2203.09795v1
Image Classification,ImageNet,FixEfficientNet-B1,82.6,0.7074626865671639,7.8M,"['ImageNet-1k only', 'EfficientNet']",2003.08237v5
Image Classification,ImageNet,EfficientNet-B4,82.6,0.7074626865671639,19M,"['ImageNet-1k only', 'EfficientNet']",1905.11946v5
Image Classification,ImageNet,DeiT-B,82.6,0.7074626865671639,22M,"['ImageNet-1k only', 'Transformer']",2012.12877v2
Image Classification,ImageNet,T2T-ViTt-24,82.6,0.7074626865671639,64.4M,"['ImageNet-1k only', 'Transformer']",2101.11986v3
Image Classification,ImageNet,ViT-S,82.54,0.7056716417910448,,[],2308.09372v2
Image Classification,ImageNet,CvT-21,82.5,0.7044776119402985,,"['ImageNet-1k only', 'Transformer']",2103.15808v1
Image Classification,ImageNet,"TransNeXt-Micro (IN-1K supervised, 224)",82.5,0.7044776119402985,12.8M,"['Transformer', 'ImageNet-1k only']",2311.17132v3
Image Classification,ImageNet,FixResNet-50 Billion-scale@224,82.5,0.7044776119402985,25.6M,[],1906.06423v4
Image Classification,ImageNet,Next-ViT-S,82.5,0.7044776119402985,31.7M,[],2207.05501v4
Image Classification,ImageNet,LeViT-384,82.5,0.7044776119402985,39.4M,"['ImageNet-1k only', 'Transformer']",2104.01136v2
Image Classification,ImageNet,CrossViT-18,82.5,0.7044776119402985,43.3M,"['ImageNet-1k only', 'Transformer']",2103.14899v2
Image Classification,ImageNet,MetaFormer PoolFormer-M48,82.5,0.7044776119402985,73M,"['Transformer', 'ImageNet-1k only']",2111.11418v3
Image Classification,ImageNet,ConViT-B+,82.5,0.7044776119402985,152M,"['ImageNet-1k only', 'Transformer']",2103.10697v2
Image Classification,ImageNet,TransBoost-ConvNext-T,82.46,0.703283582089552,28.59M,[],2205.13331v4
Image Classification,ImageNet,ReViT-B,82.4,0.7014925373134329,,[],2402.11301v1
Image Classification,ImageNet,NoisyStudent (EfficientNet-B2),82.4,0.7014925373134329,9.2M,"['ImageNet-1k only', 'JFT-300M', 'EfficientNet']",1911.04252v4
Image Classification,ImageNet,AutoFormer-base,82.4,0.7014925373134329,54M,"['ImageNet-1k only', 'Transformer']",2107.00651v1
Image Classification,ImageNet,ResNet-152 (A2 + reg),82.4,0.7014925373134329,60.2M,"['CNN', 'ImageNet-1k only']",2110.00476v1
Image Classification,ImageNet,ConViT-B,82.4,0.7014925373134329,86M,"['ImageNet-1k only', 'Transformer']",2103.10697v2
Image Classification,ImageNet,DeiT-B with iRPE-K,82.4,0.7014925373134329,87M,"['ImageNet-1k only', 'Transformer']",2107.14222v1
Image Classification,ImageNet,Mega,82.4,0.7014925373134329,90M,[],2209.10655v3
Image Classification,ImageNet,ViT-B/16-224+HTM,82.37,0.7005970149253732,,[],2210.07562v1
Image Classification,ImageNet,ColorNet,82.35,0.6999999999999997,,"['CNN', 'ImageNet-1k only']",1902.00267v1
Image Classification,ImageNet,T2T-ViT-24,82.3,0.6985074626865669,,"['ImageNet-1k only', 'Transformer']",2101.11986v3
Image Classification,ImageNet,ViT-S-48x1,82.3,0.6985074626865669,,[],2203.09795v1
Image Classification,ImageNet,MViTv2-T,82.3,0.6985074626865669,24M,[],2112.01526v2
Image Classification,ImageNet,SCARLET-A4,82.3,0.6985074626865669,27.8M,"['CNN', 'ImageNet-1k only']",1908.06022v6
Image Classification,ImageNet,Sequencer2D-S,82.3,0.6985074626865669,28M,[],2205.01972v4
Image Classification,ImageNet,CrossViT-15+,82.3,0.6985074626865669,28.2M,"['ImageNet-1k only', 'Transformer']",2103.14899v2
Image Classification,ImageNet,GLiT-Bases,82.3,0.6985074626865669,96.1M,"['Transformer', 'ImageNet-1k only']",2107.02960v3
Image Classification,ImageNet,EViT (delete),82.29,0.6982089552238807,,[],2308.09372v2
Image Classification,ImageNet,STViT-Swin-Ti,82.22,0.6961194029850745,,[],2308.09372v2
Image Classification,ImageNet,BossNet-T1,82.2,0.6955223880597015,,[],2103.12424v3
Image Classification,ImageNet,CAIT-XXS-36,82.2,0.6955223880597015,17.3M,"['ImageNet-1k only', 'Transformer']",2103.17239v2
Image Classification,ImageNet,CvT-13-NAS,82.2,0.6955223880597015,18M,"['ImageNet-1k only', 'Transformer']",2103.15808v1
Image Classification,ImageNet,ViTAE-S-Stage,82.2,0.6955223880597015,19.2M,"['Transformer', 'ImageNet-1k only']",2106.03348v4
Image Classification,ImageNet,T2T-ViTt-19,82.2,0.6955223880597015,39.2M,"['ImageNet-1k only', 'Transformer']",2101.11986v3
Image Classification,ImageNet,Evo-LeViT-384*,82.2,0.6955223880597015,39.6M,"['Transformer', 'ImageNet-1k only']",2108.01390v5
Image Classification,ImageNet,Visformer-S,82.2,0.6955223880597015,40.2M,"['ImageNet-1k only', 'Transformer']",2104.12533v4
Image Classification,ImageNet,ConViT-S+,82.2,0.6955223880597015,48M,"['ImageNet-1k only', 'Transformer']",2103.10697v2
Image Classification,ImageNet,ConvMixer-1536/20,82.2,0.6955223880597015,51.6M,"['Mixer', 'ImageNet-1k only']",2201.09792v1
Image Classification,ImageNet,DeepVit-L,82.2,0.6955223880597015,55M,"['ImageNet-1k only', 'Transformer']",2103.11886v4
Image Classification,ImageNet,SENet-152,82.2,0.6955223880597015,66.6M,"['Transformer', 'ImageNet-1k only']",2101.11605v2
Image Classification,ImageNet,ResNeXt-101 32x8d,82.2,0.6955223880597015,88M,"['ImageNet-1k only', 'ResNeXt']",1805.00932v1
Image Classification,ImageNet,TransBoost-Swin-T,82.16,0.694328358208955,71.71M,[],2205.13331v4
Image Classification,ImageNet,"ResNeXt-101, 64x4d, S=2(224px)",82.13,0.6934328358208953,88.6M,"['ImageNet-1k only', 'ResNeXt']",2011.14660v4
Image Classification,ImageNet,ToMe-ViT-S,82.11,0.6928358208955223,,[],2308.09372v2
Image Classification,ImageNet,AMD(ViT-S/16),82.1,0.6925373134328355,22M,"['Vision Transformer', 'ImageNet-1k only']",2311.03149v2
Image Classification,ImageNet,PatchConvNet-S60,82.1,0.6925373134328355,25.2M,"['ImageNet-1k only', 'PatchConvnet']",2112.13692v1
Image Classification,ImageNet,Pyramid ViG-S,82.1,0.6925373134328355,27.3M,[],2206.00272v3
